song_name,song_artist,track number,country,start date,end date,Analysis
The Box,Roddy Ricch,1,United states,2019-12-27,2020-01-03,Negative
ROXANNE,Arizona Zervas,2,United states,2019-12-27,2020-01-03,Positive
Circles,Post Malone,3,United states,2019-12-27,2020-01-03,Positive
BOP,DaBaby,4,United states,2019-12-27,2020-01-03,Negative
Falling,Trevor Daniel,5,United states,2019-12-27,2020-01-03,Positive
OUT WEST (feat. Young Thug),JACKBOYS,6,United states,2019-12-27,2020-01-03,Negative
Bandit (with YoungBoy Never Broke Again),Juice WRLD,7,United states,2019-12-27,2020-01-03,Positive
Futsal Shuffle 2020,Lil Uzi Vert,8,United states,2019-12-27,2020-01-03,Negative
Dance Monkey,Tones And I,9,United states,2019-12-27,2020-01-03,Neutral
HIGHEST IN THE ROOM (feat. ROSALÍA &amp; Lil Baby) - REMIX,Travis Scott,10,United states,2019-12-27,2020-01-03,could not determine analysis
everything i wanted,Billie Eilish,11,United states,2019-12-27,2020-01-03,Negative
Adore You,Harry Styles,12,United states,2019-12-27,2020-01-03,Positive
Ballin' (with Roddy Ricch),Mustard,13,United states,2019-12-27,2020-01-03,Positive
Suicidal,YNW Melly,14,United states,2019-12-27,2020-01-03,Negative
Had Enough (feat. Quavo &amp; Offset),Don Toliver,15,United states,2019-12-27,2020-01-03,could not determine analysis
Blinding Lights,The Weeknd,16,United states,2019-12-27,2020-01-03,Negative
My Oh My (feat. DaBaby),Camila Cabello,17,United states,2019-12-27,2020-01-03,Neutral
WHAT TO DO? (feat. Don Toliver),JACKBOYS,18,United states,2019-12-27,2020-01-03,Negative
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,19,United states,2019-12-27,2020-01-03,Positive
HIGHEST IN THE ROOM,Travis Scott,20,United states,2019-12-27,2020-01-03,Positive
Yummy,Justin Bieber,3,United states,2020-01-03,2020-01-10,Positive
Don't Start Now,Dua Lipa,16,United states,2020-01-03,2020-01-10,Negative
No Idea,Don Toliver,17,United states,2020-01-03,2020-01-10,Positive
hot girl bummer,blackbear,18,United states,2020-01-03,2020-01-10,Negative
VIBEZ,DaBaby,19,United states,2020-01-03,2020-01-10,Negative
Watermelon Sugar,Harry Styles,20,United states,2020-01-03,2020-01-10,Positive
Life Is Good (feat. Drake),Future,2,United states,2020-01-10,2020-01-17,Positive
Good News,Mac Miller,3,United states,2020-01-10,2020-01-17,Negative
Rare,Selena Gomez,12,United states,2020-01-10,2020-01-17,Positive
You should be sad,Halsey,15,United states,2020-01-10,2020-01-17,Negative
Sum 2 Prove,Lil Baby,18,United states,2020-01-10,2020-01-17,Negative
Lose You To Love Me,Selena Gomez,19,United states,2020-01-10,2020-01-17,Positive
Godzilla (feat. Juice WRLD),Eminem,2,United states,2020-01-17,2020-01-24,Neutral
Blue World,Mac Miller,6,United states,2020-01-17,2020-01-24,could not determine analysis
I Can See,Mac Miller,16,United states,2020-01-17,2020-01-24,Positive
Unaccommodating (feat. Young M.A),Eminem,20,United states,2020-01-17,2020-01-24,Negative
